age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
54,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-42,-1,40,United-States,>50K
61,Private,Assoc-voc,11,Widowed,Other-service,Unmarried,White,Female,18,1,35,United-States,<=50K
54,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,Black,Female,-10,-1,40,Germany,<=50K
38,Private,Some-college,10,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,-2,18,United-States,<=50K
24,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,-44,1,40,United-States,<=50K
59,Private,Assoc-acdm,11,Widowed,Other-service,Unmarried,White,Female,-3,0,36,United-States,<=50K
40,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-76,0,40,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,11,-2,40,United-States,>50K
45,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,5,0,58,Laos,<=50K
56,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,-47,-1,40,United-States,<=50K
34,Private,9th,3,Married-civ-spouse,Other-service,Husband,White,Male,-1,2,31,Guatemala,<=50K
25,Private,5th-6th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,31,-2,19,Mexico,<=50K
22,State-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,-35,0,24,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,-5,-1,40,Yugoslavia,<=50K
39,Private,Some-college,14,Never-married,Prof-specialty,Not-in-family,White,Female,10,-2,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,-7,1930,44,Guatemala,<=50K
65,Private,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Female,-12,0,40,Cuba,<=50K
28,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,-39,0,40,United-States,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,28,1,50,United-States,>50K
52,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,8,0,40,United-States,<=50K
64,Private,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,-1,40,United-States,<=50K
60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,-70,1,40,United-States,<=50K
28,Self-emp-inc,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-56,3,40,Scotland,<=50K
76,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,57,3,40,United-States,<=50K
55,Private,5th-6th,3,Married-civ-spouse,Protective-serv,Husband,White,Male,-13,-2,40,Puerto-Rico,<=50K
39,Local-gov,Masters,10,Divorced,Prof-specialty,Unmarried,White,Female,-21,1,36,United-States,<=50K
28,Private,1st-4th,11,Never-married,Sales,Not-in-family,White,Male,-11,1,40,United-States,<=50K
69,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,62,-2,40,United-States,<=50K
42,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,-39,1,40,United-States,>50K
31,Private,12th,11,Never-married,Priv-house-serv,Own-child,White,Female,-26,-1,40,United-States,<=50K
32,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,-70,0,40,United-States,<=50K
59,Private,Preschool,2,Married-civ-spouse,Sales,Wife,White,Male,-14,-2,40,Mexico,<=50K
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,-38,2,44,United-States,<=50K
57,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-74,1,50,United-States,>50K
42,Private,10th,7,Married-AF-spouse,Other-service,Not-in-family,White,Female,7404,-1,40,England,<=50K
51,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,15,-2,40,Jamaica,<=50K
52,Private,10th,9,Married-AF-spouse,Adm-clerical,Own-child,White,Female,16,0,36,Jamaica,<=50K
60,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,-47,-2,40,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-25,0,40,United-States,>50K
72,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14378,0,49,United-States,>50K
31,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,23,-1,36,United-States,<=50K
36,Private,HS-grad,9,Divorced,Other-service,Wife,Black,Female,-18,0,36,United-States,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-21,-2,40,China,<=50K
40,Local-gov,Masters,12,Divorced,Other-service,Not-in-family,White,Female,26,0,40,United-States,<=50K
39,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,15552,1,50,United-States,>50K
38,Self-emp-not-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,10,-2,50,United-States,<=50K
42,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,-17,-1,40,United-States,<=50K
57,Self-emp-not-inc,11th,12,Separated,Prof-specialty,Husband,White,Male,-56,0,50,Ireland,<=50K
42,Private,HS-grad,9,Separated,Other-service,Other-relative,White,Female,-36,1,40,United-States,<=50K
60,Local-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,-24,1,40,United-States,<=50K
17,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,16,1,23,United-States,<=50K
21,Private,HS-grad,12,Widowed,Adm-clerical,Unmarried,Black,Female,43,1,40,United-States,<=50K
34,State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-37,1,58,United-States,<=50K
52,Private,11th,4,Married-civ-spouse,Other-service,Husband,White,Female,-101,1,40,India,<=50K
22,State-gov,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,22,0,23,El-Salvador,<=50K
63,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,-76,-1,40,United-States,<=50K
55,Local-gov,Masters,14,Divorced,Prof-specialty,Wife,White,Female,29,1,40,United-States,<=50K
36,Private,Some-college,10,Separated,Other-service,Not-in-family,Black,Male,-25,0,40,United-States,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7870,0,40,United-States,>50K
58,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-30,0,40,Honduras,>50K
26,Private,Assoc-voc,14,Divorced,Sales,Not-in-family,White,Female,-6,0,40,United-States,<=50K
26,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,17,-1,40,United-States,<=50K
39,Private,10th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,-37,1,40,United-States,<=50K
18,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,-54,0,19,United-States,<=50K
19,Private,Some-college,7,Never-married,Craft-repair,Own-child,White,Male,-71,-4,40,United-States,<=50K
33,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,39,2,40,United-States,<=50K
74,Self-emp-not-inc,Some-college,9,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,23,1,36,United-States,<=50K
56,Self-emp-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-47,-1,40,United-States,>50K
25,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-4,2,44,India,>50K
52,Private,Doctorate,15,Married-civ-spouse,Transport-moving,Husband,White,Male,7,1,49,United-States,>50K
41,Private,Some-college,7,Never-married,Other-service,Not-in-family,White,Male,-35,-1,40,United-States,<=50K
39,Private,Doctorate,4,Married-civ-spouse,Craft-repair,Husband,White,Male,12,0,40,Cambodia,<=50K
30,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,-38,-1,40,United-States,<=50K
33,Private,Some-college,11,Married-civ-spouse,Other-service,Husband,White,Male,-12,0,40,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,-24,1,40,United-States,<=50K
25,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,2,40,United-States,<=50K
41,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,-29,1,40,United-States,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-55,-2,40,United-States,>50K
36,Private,5th-6th,15,Married-civ-spouse,Transport-moving,Husband,White,Male,17,0,40,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Male,-34,1,40,Japan,<=50K
31,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,9,2,40,Dominican-Republic,<=50K
54,Local-gov,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,1,35,United-States,>50K
61,Private,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,-24,-1,76,United-States,>50K
29,Private,Masters,14,Divorced,Other-service,Not-in-family,White,Female,26,-1,40,Nicaragua,<=50K
58,State-gov,HS-grad,12,Divorced,Adm-clerical,Unmarried,White,Female,40,-1,36,United-States,<=50K
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,3,-1,21,United-States,<=50K
37,Private,Assoc-acdm,11,Never-married,Prof-specialty,Not-in-family,White,Female,42,2,15,Jamaica,<=50K
23,Private,10th,6,Married-spouse-absent,Other-service,Other-relative,White,Female,29,3,36,United-States,<=50K
32,Private,Assoc-acdm,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,9,1,40,Mexico,<=50K
47,State-gov,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Male,-36,-2,40,United-States,<=50K
48,Private,Some-college,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,8,1797,78,United-States,<=50K
44,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Male,-36,-2,40,United-States,<=50K
45,Private,Prof-school,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7182,1872,40,United-States,>50K
62,Private,5th-6th,2,Married-civ-spouse,Adm-clerical,Own-child,White,Male,32,-2,40,Mexico,<=50K
57,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7778,0,50,United-States,>50K
42,Local-gov,Masters,13,Divorced,Prof-specialty,Unmarried,White,Female,-1,-1,40,United-States,<=50K
56,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,-5,0,49,Philippines,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3227,-1,40,United-States,<=50K
46,Private,Assoc-acdm,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-35,-1,40,Philippines,>50K
58,Private,Prof-school,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,11,1,35,United-States,<=50K
63,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-48,-1,40,United-States,<=50K
44,State-gov,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,-14,-1,15,United-States,<=50K
43,Private,11th,10,Never-married,Sales,Other-relative,White,Female,2902,0,22,United-States,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,65,0,49,United-States,>50K
49,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,-90,1,40,United-States,<=50K
31,Federal-gov,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,-32,2,36,United-States,>50K
55,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,-26,-1,35,United-States,<=50K
45,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,-28,1,40,United-States,<=50K
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-20,-1,40,United-States,<=50K
59,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-32,1,44,Philippines,<=50K
28,Private,HS-grad,7,Never-married,Other-service,Husband,Other,Male,-14,0,40,Mexico,<=50K
35,Self-emp-inc,Prof-school,12,Married-civ-spouse,Craft-repair,Husband,White,Male,-25,1,50,United-States,>50K
19,Private,12th,10,Never-married,Machine-op-inspct,Own-child,White,Male,-14,0,10,United-States,<=50K
19,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,2,-1,40,United-States,<=50K
36,Private,Assoc-voc,11,Never-married,Exec-managerial,Wife,White,Female,6,0,36,United-States,<=50K
30,Private,Some-college,12,Never-married,Sales,Own-child,White,Male,-24,0,20,United-States,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14961,2,45,United-States,>50K
36,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,Black,Male,-48,2,40,Germany,<=50K
21,Self-emp-not-inc,10th,7,Never-married,Farming-fishing,Not-in-family,Black,Male,-2,1,31,Yugoslavia,<=50K
79,Self-emp-not-inc,12th,8,Married-civ-spouse,Sales,Husband,White,Male,10,0,40,United-States,<=50K
19,Private,11th,7,Never-married,Sales,Own-child,White,Female,23,1,21,United-States,<=50K
32,Private,11th,13,Separated,Prof-specialty,Unmarried,Black,Female,-59,2,40,Iran,<=50K
19,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,-36,0,31,United-States,<=50K
57,Private,9th,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,10,1,40,Portugal,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,27,-1,50,United-States,>50K
26,Local-gov,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,-44,1,40,Taiwan,<=50K
19,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,-33,-2,23,United-States,<=50K
59,Private,5th-6th,2,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,28,-1,36,Mexico,<=50K
51,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,1,1,40,United-States,<=50K
40,Private,HS-grad,4,Married-civ-spouse,Other-service,Wife,White,Female,-41,-1,23,Mexico,<=50K
35,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,14,0,40,United-States,>50K
35,Federal-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,-13,-2,50,United-States,<=50K
43,Private,7th-8th,11,Married-civ-spouse,Protective-serv,Husband,White,Male,-64,1,40,United-States,<=50K
31,Self-emp-inc,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,-43,-1,40,United-States,<=50K
30,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,-20,2,21,United-States,<=50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,-40,0,40,United-States,<=50K
21,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,52,-1,50,United-States,<=50K
28,Self-emp-not-inc,11th,13,Married-civ-spouse,Sales,Husband,White,Male,-39,1917,40,United-States,<=50K
52,Private,Masters,9,Divorced,Prof-specialty,Unmarried,White,Female,-18,2,61,United-States,<=50K
44,Federal-gov,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,22,-2,59,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-17,0,40,United-States,>50K
42,Private,7th-8th,4,Separated,Machine-op-inspct,Other-relative,Black,Male,6,-3,40,South,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,10,0,9,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-11,-2,49,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4,1,40,United-States,<=50K
51,Private,7th-8th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-30,-2,40,England,<=50K
55,Private,10th,7,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-16,-2,40,Cuba,<=50K
47,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7227,-2,40,United-States,>50K
53,Private,Masters,9,Widowed,Other-service,Unmarried,White,Female,42,1,36,United-States,<=50K
44,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14677,1,40,United-States,>50K
28,Local-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,2563,1,40,United-States,<=50K
46,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,19,-2,40,United-States,<=50K
27,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,11th,7,Married-civ-spouse,Armed-Forces,Husband,Black,Male,22,-1,31,Mexico,<=50K
53,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,27,0,58,Hong,<=50K
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-17,0,40,United-States,<=50K
44,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,-26,1812,50,United-States,<=50K
40,Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,26,-1,66,United-States,<=50K
47,Private,Masters,14,Divorced,Other-service,Wife,White,Female,10,0,36,United-States,<=50K
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-77,-2,40,United-States,<=50K
35,Private,5th-6th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3,1,40,India,<=50K
24,Local-gov,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,26,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,-26,-1,50,United-States,<=50K
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,2,2,40,United-States,<=50K
35,Self-emp-inc,Masters,13,Never-married,Farming-fishing,Not-in-family,White,Male,-54,1,40,United-States,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-34,-1,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,-55,1,40,United-States,<=50K
58,Private,Some-college,10,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,-24,0,31,United-States,<=50K
20,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,6,-3,40,United-States,<=50K
33,Local-gov,Some-college,10,Divorced,Sales,Not-in-family,Black,Male,3,1,77,Jamaica,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,6617,-2,40,Vietnam,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-8,-1,49,United-States,<=50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-56,1,40,United-States,<=50K
51,Private,9th,4,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,30,1,36,Canada,>50K
20,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,-18,2,29,United-States,<=50K
19,Private,9th,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-62,-1,40,United-States,<=50K
23,State-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,-40,-1,40,United-States,<=50K
56,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,-19,-1,50,United-States,<=50K
44,Private,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,26,-2,36,United-States,>50K
28,Private,Bachelors,9,Never-married,Sales,Not-in-family,White,Male,-36,0,40,United-States,<=50K
22,State-gov,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,14,-2,36,United-States,<=50K
29,Private,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,-2,1,40,United-States,<=50K
67,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-24,0,40,United-States,>50K
51,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,3194,0,38,United-States,<=50K
